house_id,area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_center_km,neighborhood,has_pool,has_garden,school_rating,crime_index,renovated,price
1051,1030,4,4,1,0,24,11.2,Green Valley,0,1,9,9.1,0,177700
1052,2136,4,3,1,2,51,7.3,Hillcrest,0,1,6,9.4,1,257800
1053,1256,2,2,3,2,18,25.0,Old Town,0,1,6,6.5,0,128900
1054,2221,3,3,2,2,21,14.5,Lakeside,0,0,6,3.6,0,364200
1055,2307,4,2,2,2,35,6.0,Downtown,0,1,3,6.0,1,385900
1056,1144,3,2,3,3,51,12.6,Green Valley,0,1,9,6.1,1,195500
1057,1822,5,4,3,2,3,0.9,Riverside,0,0,7,9.0,0,326900
1058,1538,2,1,1,1,36,6.3,Old Town,1,0,3,7.8,0,149100
1059,1177,3,2,1,0,49,7.2,Green Valley,0,0,9,2.9,0,190800
1060,1617,4,4,3,0,37,8.8,Green Valley,0,0,9,4.3,0,265100
1061,1668,6,5,1,2,46,8.7,Green Valley,1,0,9,5.5,1,352400
1062,2190,1,1,1,1,5,0.6,Riverside,0,1,2,7.9,1,321000
1063,2362,4,4,2,0,45,4.2,Old Town,0,0,1,5.9,0,239100
1064,1197,3,2,1,1,17,10.3,Green Valley,0,0,6,1.8,1,256400
1065,1578,4,3,3,2,59,6.5,Hillcrest,0,1,9,5.5,0,238700
1066,2091,3,2,2,2,39,32.9,Old Town,1,0,10,3.7,1,243300
1067,2446,4,3,2,3,38,15.8,Hillcrest,0,1,8,8.2,1,336100
1068,500,2,2,2,2,12,28.6,Old Town,0,1,10,7.5,0,82900
1069,2501,5,5,1,2,27,10.3,Old Town,0,1,1,7.0,0,293500
1070,1708,3,2,2,3,36,0.5,Lakeside,0,1,2,2.8,0,308100
1071,2641,4,3,3,3,16,6.7,Green Valley,0,1,4,5.6,1,420100
1072,1568,3,3,2,1,23,3.7,Riverside,0,1,4,7.0,0,241900
1073,1344,2,1,2,1,21,9.1,Hillcrest,0,1,9,8.7,0,199700
1074,1825,3,2,2,2,26,0.5,Downtown,0,1,2,7.9,1,275800
1075,2442,4,3,1,0,19,6.7,Green Valley,0,0,5,9.6,0,309500
1076,1817,5,5,3,2,35,5.0,Riverside,0,1,7,8.5,0,296600
1077,506,3,2,2,1,26,3.2,Green Valley,1,0,5,3.9,0,171000
1078,2175,3,2,1,2,33,6.5,Hillcrest,0,1,1,4.1,1,259400
1079,917,5,3,1,0,33,2.8,Lakeside,0,0,3,5.6,0,178800
1080,1263,4,2,2,0,54,0.9,Green Valley,0,0,7,1.3,0,236700
1081,1162,3,2,1,1,1,0.8,Hillcrest,0,0,4,2.6,1,256700
1082,791,4,3,1,1,8,22.5,Downtown,0,0,10,2.5,0,186800
1083,1112,3,3,2,0,9,2.8,Downtown,1,1,2,8.0,1,254700
1084,1258,3,2,3,2,3,3.5,Lakeside,0,1,4,7.1,0,296400
1085,1464,3,3,2,2,30,3.5,Green Valley,0,0,2,9.8,0,234800
1086,1771,2,2,2,1,50,2.5,Old Town,0,1,5,7.6,1,212300
1087,1616,2,1,1,2,17,18.2,Hillcrest,1,1,7,4.5,0,247300
1088,986,2,2,2,3,13,12.2,Downtown,0,1,5,4.4,1,214600
1089,1700,4,3,3,1,54,5.0,Green Valley,0,1,3,1.5,0,252400
1090,2335,4,3,2,2,47,13.9,Old Town,0,1,10,3.6,1,263800
1091,2322,3,2,1,1,26,5.4,Lakeside,0,1,7,2.7,0,406600
1092,1874,5,4,1,2,52,3.6,Green Valley,0,1,4,9.5,0,275700
1093,2141,2,2,3,0,14,3.0,Old Town,1,1,2,7.3,1,240000
1094,2291,4,3,1,2,5,9.1,Green Valley,0,1,6,7.1,0,370100
1095,2549,4,4,2,0,24,20.2,Green Valley,0,0,7,7.3,0,356000
1096,2733,2,2,1,1,24,10.7,Lakeside,0,0,5,4.7,1,424400
1097,1624,5,4,1,3,30,1.7,Riverside,0,1,7,2.1,1,310700
1098,1651,4,3,2,3,37,0.8,Lakeside,0,0,8,1.3,1,381700
1099,2610,3,2,1,3,49,4.4,Hillcrest,0,1,2,4.5,1,348000
1100,2659,3,3,1,0,52,1.1,Downtown,0,0,6,8.4,0,357300
1101,2647,4,3,1,2,15,0.5,Green Valley,0,1,3,4.5,0,405100
1102,511,3,3,2,2,37,0.5,Downtown,1,0,4,8.9,0,148200
1103,1679,2,2,1,2,37,3.9,Downtown,0,1,2,7.5,0,271500
1104,500,3,3,2,2,38,0.5,Riverside,0,1,4,2.9,0,173800
1105,2201,5,3,2,3,3,9.3,Riverside,0,1,9,8.8,1,364900
1106,1831,3,3,1,1,58,3.7,Green Valley,0,0,6,4.7,0,253100
1107,1829,2,2,1,2,53,6.2,Old Town,1,1,4,2.9,0,222000
1108,1724,5,5,1,0,59,23.3,Riverside,0,1,10,1.7,0,230900
1109,2517,3,2,1,2,54,11.9,Old Town,1,0,5,9.4,1,249600
1110,1639,2,1,2,3,19,12.1,Green Valley,1,0,2,1.4,0,264200
1111,2368,4,3,1,1,7,2.6,Green Valley,0,0,4,9.9,1,375200
1112,2104,2,2,2,2,24,3.5,Riverside,0,0,10,1.7,1,377400
1113,1996,4,4,2,1,50,3.7,Old Town,0,1,5,8.5,1,258200
1114,2054,4,3,2,0,24,3.4,Lakeside,0,1,10,4.6,0,396300
1115,1861,2,2,2,1,22,11.0,Lakeside,0,1,1,10.0,0,257000
1116,1198,3,2,2,0,54,9.2,Green Valley,0,1,9,9.8,0,206100
1117,2194,4,4,1,2,46,3.9,Old Town,0,0,2,8.5,0,220400
1118,2192,2,2,1,2,36,8.0,Hillcrest,0,1,9,9.3,1,272200
1119,1721,4,3,1,0,35,14.7,Riverside,1,1,9,3.6,1,290900
1120,2202,4,4,2,1,17,5.5,Hillcrest,0,0,4,3.5,0,349100
1121,2294,2,2,3,3,9,0.5,Green Valley,0,1,10,2.2,0,383800
1122,1095,4,3,1,3,38,3.1,Downtown,0,1,4,2.6,0,242300
1123,1722,4,2,1,2,57,5.0,Downtown,0,1,5,3.2,0,282100
1124,1556,3,2,1,1,7,10.0,Hillcrest,0,0,8,2.4,0,239300
1125,1302,4,4,1,2,37,1.4,Riverside,0,1,9,1.4,1,259000
1126,1977,3,3,1,1,2,1.5,Riverside,0,1,10,6.8,0,334500
1127,1336,3,3,2,1,47,0.8,Lakeside,0,1,10,7.0,0,283100
1128,1561,3,2,1,2,2,1.5,Downtown,0,1,8,6.7,0,280800
1129,1935,4,4,3,1,29,15.3,Hillcrest,1,1,7,6.7,1,326600
1130,1992,1,1,1,1,28,9.5,Downtown,0,1,6,7.1,0,279600
1131,1977,4,4,2,0,44,3.5,Downtown,0,0,7,4.2,0,317200
1132,3029,2,2,2,2,52,14.6,Old Town,0,1,9,2.1,0,303500
1133,1523,2,2,1,2,44,3.7,Lakeside,1,1,9,1.2,1,329600
1134,1938,4,4,2,2,16,9.3,Green Valley,0,1,10,10.0,0,352800
1135,1137,2,2,3,2,30,11.2,Old Town,0,1,10,9.6,0,157000
1136,2065,4,2,1,2,6,7.7,Hillcrest,0,1,10,9.0,0,302900
1137,2434,3,2,3,0,45,7.9,Green Valley,0,1,9,3.6,0,343200
1138,2468,6,4,1,2,20,13.6,Green Valley,0,0,5,3.2,0,361300
1139,1450,6,4,1,2,0,4.5,Riverside,0,1,2,2.0,0,280600
1140,1646,3,3,1,0,35,0.5,Lakeside,0,0,6,9.0,1,310400
1141,2494,5,4,1,1,35,2.1,Hillcrest,0,0,2,9.0,1,339200
1142,1749,5,5,1,1,40,1.9,Downtown,1,1,7,5.0,1,416800
1143,2327,2,1,2,2,43,10.1,Green Valley,0,1,5,5.2,0,294700
1144,1265,3,3,2,1,48,3.0,Hillcrest,0,0,9,3.6,0,193900
1145,2561,2,1,1,0,32,14.2,Riverside,0,0,2,1.9,0,295700
1146,2365,2,1,2,1,45,17.0,Hillcrest,0,0,6,4.1,0,263800
1147,2055,3,3,3,2,3,3.3,Old Town,0,0,4,9.7,1,268000
1148,1361,3,2,1,0,1,2.0,Old Town,0,1,6,7.6,0,200300
1149,1712,3,2,2,1,33,2.2,Hillcrest,0,1,10,8.8,0,281700
1150,1883,2,1,1,2,14,36.4,Riverside,0,1,4,1.2,0,220800
1151,1945,3,2,1,1,27,7.1,Lakeside,0,1,4,5.2,0,299000
1152,1742,5,5,2,1,3,12.3,Old Town,0,0,10,8.0,1,262400
1153,1680,3,2,1,3,21,7.0,Old Town,1,1,3,5.1,0,260300
1154,1906,4,4,2,1,2,7.1,Old Town,0,1,4,3.4,0,281000
1155,2568,2,2,3,1,23,0.5,Hillcrest,1,1,9,2.3,0,394500
1156,696,4,4,2,0,58,1.3,Downtown,0,0,1,4.5,0,134700
1157,1045,4,4,2,1,50,13.4,Downtown,0,1,8,9.5,1,192900
1158,950,5,5,1,1,28,7.9,Green Valley,0,1,2,3.6,1,183600
1159,1422,2,2,1,2,26,7.2,Old Town,0,1,5,1.4,0,148200
1160,843,4,4,2,3,10,1.3,Downtown,0,1,5,9.0,0,269300
1161,2104,3,2,2,0,58,6.5,Riverside,0,1,5,6.3,0,238100
1162,1853,3,2,2,3,38,9.6,Downtown,0,1,3,2.8,0,301800
1163,1660,3,2,1,0,0,0.5,Downtown,0,0,7,4.9,0,349600
1164,1425,5,4,1,2,50,0.7,Green Valley,0,1,10,4.5,0,279300
1165,1886,3,2,1,2,21,6.7,Riverside,0,0,5,5.8,1,290800
1166,1898,4,3,2,2,1,5.7,Downtown,0,1,9,3.8,0,404100
1167,1982,1,1,1,2,25,2.7,Lakeside,0,1,8,8.6,0,313200
1168,1399,5,4,1,2,12,8.1,Hillcrest,1,1,4,5.0,1,299700
1169,2157,4,2,2,1,18,24.1,Riverside,0,1,5,1.4,0,270200
1170,992,4,4,2,0,44,12.2,Riverside,0,0,6,4.3,0,193500
1171,2487,3,2,2,2,16,17.7,Old Town,1,1,3,4.5,1,274400
1172,500,3,2,3,2,51,1.2,Riverside,0,0,9,5.2,0,130500
1173,1473,3,2,3,1,45,4.5,Lakeside,0,1,3,4.0,0,269400
1174,1139,4,3,1,0,56,6.1,Riverside,0,1,9,4.5,0,159900
1175,2234,3,2,2,2,26,11.9,Old Town,0,0,1,5.2,1,264500
1176,983,5,4,2,1,22,14.6,Old Town,1,1,7,2.4,0,220000
1177,2802,3,2,2,3,20,1.1,Old Town,0,1,2,7.8,0,314000
1178,950,5,3,1,1,41,2.8,Old Town,1,0,2,6.5,0,155500
1179,2916,3,3,2,2,37,1.7,Green Valley,0,1,8,9.0,0,403900
1180,2046,2,2,3,2,11,0.5,Hillcrest,0,1,1,9.1,0,292500
1181,1817,2,1,2,2,36,6.7,Downtown,0,0,5,7.0,1,304600
1182,2040,3,3,1,2,55,5.4,Downtown,0,1,8,8.4,0,326400
1183,3006,5,3,2,2,16,2.9,Downtown,0,1,6,2.9,0,511100
1184,2291,4,4,3,0,36,2.0,Hillcrest,0,0,4,3.2,1,353300
1185,572,4,3,2,2,41,0.5,Hillcrest,0,1,3,9.1,0,142400
1186,2457,3,2,2,2,41,3.4,Hillcrest,0,1,1,1.7,0,318700
1187,1927,2,2,1,1,42,6.3,Old Town,0,1,6,1.3,0,240100
1188,911,3,2,1,1,58,9.8,Lakeside,0,1,8,6.4,0,166800
1189,2218,4,4,2,0,41,20.0,Downtown,0,0,3,6.6,0,286700
1190,1134,2,2,1,0,7,5.0,Lakeside,0,1,9,5.7,0,279600
1191,1900,3,2,1,2,7,4.0,Old Town,0,1,3,9.3,0,218000
1192,1928,3,2,3,0,53,27.3,Downtown,0,1,1,9.0,1,235800
1193,1443,4,3,2,2,53,23.2,Lakeside,0,0,1,2.9,0,212900
1194,2156,4,3,1,0,11,13.8,Green Valley,0,1,9,1.7,0,355900
1195,1238,2,1,1,2,3,3.8,Green Valley,1,1,7,1.4,0,277600
1196,1905,3,2,2,2,37,0.5,Riverside,0,1,6,8.6,1,273700
1197,1499,4,3,1,1,24,0.5,Hillcrest,1,0,3,6.0,0,229200
1198,1700,5,3,1,2,37,4.4,Old Town,0,1,8,7.3,0,242100
1199,2858,3,2,2,3,9,13.4,Old Town,0,0,1,9.5,0,289200
1200,1862,4,3,1,1,10,5.7,Old Town,0,0,8,4.0,0,240100
1201,1202,2,2,1,0,40,0.5,Lakeside,0,0,9,9.7,0,211500
1202,1736,3,3,3,0,38,13.6,Old Town,0,1,6,5.6,1,220900
1203,1377,4,2,2,1,7,0.6,Riverside,1,1,4,8.2,1,277000
1204,1815,1,1,1,1,56,1.4,Hillcrest,0,1,6,8.5,1,233600
1205,1889,3,3,2,3,14,0.5,Green Valley,0,1,10,5.3,0,391800
1206,1847,5,5,3,3,33,0.5,Riverside,0,1,4,3.1,1,343000
1207,1846,2,2,1,1,52,7.9,Hillcrest,0,1,1,4.5,1,222600
1208,1501,1,1,2,2,7,1.7,Old Town,1,1,10,7.5,0,261900
1209,2047,4,3,2,2,53,5.5,Hillcrest,0,1,8,7.3,0,298800
1210,2382,4,4,1,0,27,20.2,Riverside,0,0,6,3.6,0,285500
1211,1459,2,2,2,2,45,14.7,Hillcrest,0,0,1,8.2,0,155300
1212,1768,3,2,2,1,2,5.8,Old Town,0,0,9,3.0,0,224500
1213,1833,3,2,1,1,32,2.2,Riverside,1,0,9,5.4,0,319000
1214,2490,2,1,1,0,59,0.5,Hillcrest,0,1,5,9.8,1,278300
1215,2394,4,2,2,2,32,17.7,Riverside,1,1,5,4.3,0,348500
1216,1398,2,1,2,3,38,3.1,Lakeside,0,1,8,8.8,0,265000
1217,1840,4,4,2,0,36,9.2,Old Town,1,0,3,3.5,1,258900
1218,978,4,3,2,1,12,18.6,Hillcrest,1,1,9,9.8,0,182600
1219,1269,2,2,2,0,21,16.6,Lakeside,0,1,5,1.0,1,239500
1220,1808,4,4,3,1,6,7.9,Green Valley,0,0,4,5.3,0,312400
1221,2146,2,2,2,2,31,3.9,Old Town,0,0,2,9.5,0,252000
1222,2325,4,4,1,2,19,9.2,Old Town,0,1,5,8.4,1,282700
1223,1629,2,2,2,1,3,3.4,Old Town,1,0,4,1.1,1,233200
1224,1056,4,3,1,0,48,12.7,Old Town,0,0,1,5.3,0,70000
1225,2018,3,2,2,2,51,8.2,Downtown,1,0,8,8.9,1,344400
1226,1705,3,2,1,3,6,0.9,Hillcrest,0,0,1,8.1,0,251100
1227,2033,4,2,2,1,0,2.3,Green Valley,0,0,6,6.1,0,317100
1228,1888,4,2,2,2,46,6.2,Old Town,0,1,8,4.9,0,196100
1229,2194,1,1,2,2,54,4.8,Hillcrest,0,1,8,6.3,0,249100
1230,2160,2,2,1,2,40,10.3,Lakeside,0,1,1,2.5,1,321600
1231,2264,6,6,2,1,46,10.0,Riverside,0,0,10,4.6,1,378500
1232,1547,3,3,1,0,10,14.8,Riverside,1,1,4,2.4,1,252500
1233,2348,4,4,2,0,44,7.5,Hillcrest,1,1,5,9.7,0,288700
1234,1523,3,2,1,1,7,20.7,Hillcrest,1,0,2,8.4,1,231800
1235,1847,4,3,1,1,8,9.3,Hillcrest,0,0,6,8.9,0,266000
1236,2823,2,2,2,1,35,22.3,Lakeside,1,1,10,2.8,0,440900
1237,1996,3,2,2,0,38,14.3,Downtown,0,1,2,6.0,0,245700
1238,1159,4,3,1,2,52,4.5,Green Valley,0,0,10,1.9,1,231300
1239,2620,3,3,2,0,18,23.1,Lakeside,1,1,3,6.5,0,407400
1240,2350,4,3,2,1,53,12.0,Hillcrest,0,1,6,5.3,0,317400
1241,2427,4,4,1,2,3,19.1,Hillcrest,1,1,7,2.3,0,389600
1242,1908,4,3,1,2,1,10.5,Riverside,0,0,2,3.2,0,332000
1243,1990,2,2,3,3,3,0.5,Green Valley,0,0,6,1.3,0,340000
1244,1672,5,3,2,1,34,34.2,Hillcrest,0,0,7,9.1,0,165000
1245,1415,4,4,1,2,19,1.5,Green Valley,0,1,4,3.5,0,313900
1246,2641,2,2,3,0,28,1.9,Downtown,0,1,8,8.0,1,443700
1247,1597,4,4,3,1,35,1.7,Old Town,0,1,9,3.8,0,268800
1248,1536,3,2,2,1,34,6.6,Lakeside,1,0,8,2.8,0,308000
1249,1556,3,2,2,1,17,4.8,Riverside,0,0,8,3.9,0,250000
1250,2824,3,2,2,1,13,11.7,Hillcrest,1,1,3,4.9,0,384200
1251,2283,3,2,2,0,9,9.5,Old Town,0,1,5,2.6,1,302600
1252,1598,2,1,1,0,6,35.4,Old Town,0,0,9,5.5,0,145600
1253,1775,5,3,1,2,9,0.7,Green Valley,0,1,3,7.5,0,324700
1254,2081,4,3,2,1,12,2.5,Lakeside,1,0,7,3.7,0,417900
1255,2283,3,3,3,1,15,20.5,Downtown,0,1,6,3.9,0,358900
1256,914,6,5,3,1,19,8.5,Riverside,0,1,1,2.7,0,244200
1257,2297,2,1,1,3,35,2.5,Old Town,0,1,2,5.2,0,210100
1258,1680,2,1,1,2,7,13.6,Downtown,0,1,3,5.4,0,262700
1259,1423,4,4,3,2,27,5.3,Green Valley,0,0,4,6.3,0,262400
1260,1585,2,2,2,2,16,1.0,Hillcrest,0,0,10,7.3,0,241000
1261,2236,2,1,1,1,10,0.8,Downtown,0,1,6,2.3,0,386500
1262,2767,1,1,1,1,12,13.5,Green Valley,0,0,5,3.7,0,338200
1263,1881,3,3,2,1,5,0.5,Old Town,0,1,10,3.2,0,268100
1264,2106,2,1,1,2,46,5.1,Old Town,0,0,5,2.9,0,227700
1265,1352,4,3,1,2,30,3.4,Riverside,0,0,9,2.9,1,268700
1266,2070,1,1,1,3,51,10.0,Hillcrest,0,1,7,1.8,0,240200
1267,2252,3,2,2,2,22,11.4,Green Valley,1,1,5,9.4,0,336500
1268,982,5,4,1,2,29,2.8,Lakeside,0,1,10,1.1,0,277200
1269,1518,3,3,3,1,49,3.2,Hillcrest,0,1,10,6.0,0,221300
1270,2235,3,2,2,1,47,0.5,Green Valley,0,1,8,9.5,1,311000
1271,833,2,1,1,1,34,2.2,Old Town,1,0,10,3.3,0,126400
1272,1594,5,5,1,0,28,3.2,Downtown,1,1,3,8.3,0,308500
1273,2130,1,1,2,1,54,0.9,Lakeside,0,1,1,4.5,0,311200
1274,870,3,2,2,2,53,0.7,Lakeside,0,1,10,2.8,0,199700
1275,1582,3,3,1,1,35,2.7,Lakeside,0,0,3,9.7,0,257800
1276,1830,4,3,2,3,50,4.3,Old Town,1,0,2,5.9,0,217200
1277,2290,4,4,2,1,33,8.9,Hillcrest,0,0,7,4.6,0,330400
1278,1097,5,5,1,1,25,17.0,Hillcrest,0,1,2,7.2,0,194300
1279,2410,5,3,3,2,57,5.5,Old Town,0,0,6,3.8,0,280400
1280,1968,4,4,2,2,19,9.5,Downtown,1,1,8,3.1,0,394500
1281,2458,3,2,1,2,45,14.0,Riverside,0,0,10,5.8,0,315100
1282,2440,3,2,2,1,53,3.5,Downtown,0,0,7,4.8,0,355000
1283,1987,5,4,2,2,11,14.2,Riverside,0,0,8,2.6,1,333100
1284,2067,4,3,2,1,29,3.5,Riverside,0,1,6,4.4,1,352900
1285,843,4,4,1,2,5,22.8,Riverside,0,0,2,3.4,0,171500
1286,1057,5,3,2,2,41,11.5,Old Town,0,1,5,4.6,1,174600
1287,1247,3,2,2,1,5,2.6,Old Town,0,0,8,7.7,0,178300
1288,1609,4,2,1,1,38,4.7,Riverside,0,1,4,1.9,0,229300
1289,2313,4,2,3,2,59,1.6,Green Valley,0,1,2,7.9,0,285200
1290,819,3,2,2,1,58,1.2,Lakeside,0,0,9,9.7,1,203900
1291,1624,4,4,1,1,50,2.3,Downtown,0,1,3,7.2,0,260200
1292,1073,2,1,3,1,4,16.0,Old Town,0,0,2,7.0,0,135700
1293,943,1,1,2,2,6,14.3,Old Town,0,1,2,6.4,1,141400
1294,2612,5,3,2,0,45,14.9,Old Town,1,0,9,4.3,0,304600
1295,1854,6,5,1,2,10,0.5,Riverside,0,0,7,5.9,0,356400
1296,2699,3,2,1,1,2,13.8,Green Valley,0,0,5,7.5,1,367200
1297,2451,3,2,2,2,19,2.3,Riverside,0,1,9,4.4,1,417200
1298,1293,2,1,1,2,38,2.9,Green Valley,0,0,5,8.0,0,180800
1299,780,5,4,2,1,31,2.6,Green Valley,0,1,7,8.6,1,252900
1300,2939,3,2,1,1,18,4.1,Downtown,1,0,5,3.5,0,452900
1301,1577,4,4,3,1,10,22.2,Old Town,0,1,5,8.2,0,209600
1302,1170,4,2,2,1,2,6.9,Lakeside,0,1,2,3.5,0,257600
1303,2180,3,2,1,2,42,0.8,Old Town,1,1,6,3.0,0,264300
1304,1875,5,5,1,2,19,3.0,Hillcrest,0,0,10,9.8,0,308600
1305,1431,3,3,2,1,29,8.8,Green Valley,0,1,5,6.0,0,234200
1306,1610,4,3,1,1,32,2.0,Riverside,0,0,3,7.0,1,248200
1307,1889,2,2,1,1,22,0.5,Lakeside,0,0,2,8.2,0,279900
1308,1841,3,2,2,0,24,9.7,Old Town,0,0,8,9.0,0,212100
1309,2216,4,3,2,1,7,3.9,Green Valley,0,1,9,4.4,1,408100
1310,1606,3,2,2,2,58,6.5,Lakeside,0,1,1,7.4,0,251900
1311,1611,4,3,2,1,47,6.5,Riverside,0,0,9,2.2,1,255900
1312,2130,5,5,1,1,20,6.9,Lakeside,0,0,2,5.0,0,359700
1313,1972,3,2,2,2,21,5.9,Green Valley,0,1,8,1.1,1,318100
1314,2402,3,2,1,0,30,0.5,Riverside,0,1,10,7.5,0,329900
1315,1663,1,1,2,1,23,21.7,Hillcrest,0,1,6,1.8,1,207200
1316,1746,3,3,2,1,48,9.5,Old Town,1,0,5,4.2,0,213800
1317,1164,4,2,1,2,48,16.3,Hillcrest,0,1,6,2.5,0,188500
1318,2625,2,1,2,1,39,2.0,Riverside,0,0,8,9.1,1,353800
1319,1033,6,6,1,1,14,7.3,Hillcrest,0,0,8,6.8,0,211200
1320,1911,2,1,2,1,7,6.0,Old Town,0,0,9,9.3,0,202100
1321,1309,3,3,1,1,52,0.5,Hillcrest,0,0,2,1.8,0,183300
1322,1986,1,1,2,2,24,5.1,Old Town,0,0,6,7.5,0,200700
1323,2209,3,2,1,3,57,5.6,Hillcrest,0,0,4,3.7,0,308500
1324,898,4,3,2,2,49,17.4,Old Town,0,0,5,9.5,0,114100
1325,1684,3,2,1,1,55,0.5,Hillcrest,0,1,4,2.2,0,235400
1326,834,5,3,2,1,1,9.0,Old Town,0,1,6,7.4,0,181400
1327,2572,4,4,1,2,51,11.9,Hillcrest,0,0,7,8.0,0,344500
1328,1556,3,3,2,3,6,19.4,Riverside,0,0,9,8.0,0,262800
1329,933,2,2,2,1,5,14.3,Lakeside,0,1,5,7.3,0,201300
1330,1414,4,4,1,2,10,0.5,Riverside,0,0,4,3.1,0,275700
1331,2521,5,4,1,0,48,1.1,Old Town,0,0,2,5.3,0,256400
1332,2618,2,1,3,2,3,1.9,Lakeside,1,0,3,7.6,0,466800
1333,2499,2,2,2,1,9,1.2,Hillcrest,0,1,5,3.6,0,326100
1334,1369,4,4,1,1,56,2.6,Downtown,1,1,2,8.1,0,260100
1335,1716,4,3,2,1,19,9.8,Old Town,0,0,10,4.9,1,237200
1336,2699,3,2,2,1,54,4.9,Green Valley,0,0,9,4.2,0,345000
1337,1398,2,2,2,2,37,0.5,Downtown,0,1,5,8.7,1,268600
1338,1616,3,2,1,1,32,5.2,Riverside,0,1,7,4.9,0,234600
1339,1275,5,3,2,2,2,10.2,Hillcrest,0,0,5,5.9,1,264300
1340,1160,2,1,1,2,53,3.2,Downtown,0,1,2,7.1,0,169400
1341,2463,4,4,2,2,9,8.2,Old Town,1,0,8,8.4,0,343400
1342,2147,3,3,1,2,42,0.5,Green Valley,0,1,2,1.7,0,341400
1343,2047,4,2,3,2,16,4.5,Green Valley,0,0,2,4.5,1,320000
1344,2119,3,2,1,2,37,4.6,Old Town,0,0,3,3.2,0,234200
1345,2362,3,2,2,1,10,2.3,Hillcrest,0,1,1,3.4,1,322500
1346,2631,2,2,2,0,45,6.3,Hillcrest,1,0,4,2.3,0,318500
1347,1796,5,3,3,2,36,18.0,Lakeside,0,0,9,8.5,1,339200
1348,1613,6,3,2,2,50,7.5,Old Town,0,1,6,3.3,0,212200
1349,1237,3,3,2,0,29,0.5,Lakeside,0,1,7,2.9,0,269300
1350,2395,3,2,1,1,6,1.0,Downtown,1,0,4,5.8,0,395000
1351,1517,4,2,1,0,22,2.8,Hillcrest,0,0,7,9.4,1,218200
1352,978,2,2,2,1,44,1.3,Hillcrest,0,1,10,1.3,0,153300
1353,1652,2,2,1,2,41,1.2,Old Town,0,1,9,2.9,0,236500
1354,1813,4,4,2,2,43,2.6,Downtown,0,1,9,8.3,0,353200
1355,2258,3,3,1,2,35,1.4,Old Town,0,0,3,4.4,0,287700
1356,2352,4,2,2,1,48,1.7,Hillcrest,1,1,6,8.9,0,320600
1357,1398,1,1,2,1,51,8.0,Green Valley,0,0,6,2.3,0,198900
1358,1360,5,3,2,0,20,0.5,Downtown,1,1,9,2.8,1,381600
1359,1620,4,3,1,0,26,12.8,Green Valley,0,1,4,8.3,1,216200
1360,1134,2,1,2,2,7,14.2,Hillcrest,0,0,10,3.8,0,198900
1361,1740,4,4,2,0,32,0.6,Green Valley,0,1,3,1.3,0,291800
1362,2054,6,6,1,0,43,6.1,Downtown,0,0,5,3.5,0,353400
1363,1824,3,3,3,3,45,14.8,Old Town,0,1,1,8.3,0,189200
1364,913,5,4,2,2,26,10.0,Lakeside,1,1,8,9.4,0,255100
1365,1144,5,5,2,3,37,33.8,Old Town,0,1,2,5.1,0,129000
1366,2507,4,4,1,1,52,11.3,Green Valley,0,0,9,3.4,1,358100
1367,1243,3,2,1,2,25,0.5,Riverside,0,1,8,8.5,1,227400
1368,2206,3,2,1,1,6,9.3,Green Valley,0,1,1,6.6,0,296300
1369,2148,3,3,2,0,41,4.9,Lakeside,0,1,9,7.5,1,370300
1370,1623,4,4,1,1,34,6.2,Green Valley,0,1,3,8.5,0,238200
1371,1252,2,2,2,2,37,8.6,Riverside,0,0,4,9.5,1,166100
1372,1916,3,3,1,1,33,20.3,Old Town,0,0,4,2.6,0,201200
1373,1313,3,3,2,2,1,7.4,Riverside,0,0,4,9.4,1,241100
1374,1703,5,5,2,0,18,7.0,Downtown,0,1,2,6.7,0,353600
1375,1858,5,4,1,1,1,2.4,Riverside,0,0,8,9.2,0,299200
1376,1406,3,3,2,2,27,15.8,Riverside,1,0,5,3.0,1,277800
1377,1675,4,2,2,0,0,1.7,Hillcrest,0,1,3,1.9,1,279300
1378,1630,4,4,2,0,6,8.6,Lakeside,0,0,7,2.7,0,339300
1379,1120,3,2,1,0,16,0.5,Downtown,0,1,7,9.6,1,204800
1380,1695,3,2,1,2,18,6.6,Green Valley,0,0,10,6.1,0,311100
1381,1450,2,2,1,1,53,2.6,Lakeside,0,1,7,7.6,0,205500
1382,797,3,2,1,1,19,6.7,Hillcrest,0,0,3,1.9,0,164400
1383,1614,3,3,1,0,12,12.1,Old Town,0,1,10,1.8,1,230300
1384,1644,3,2,2,1,12,0.9,Green Valley,0,1,9,4.6,1,338800
1385,1467,3,3,2,1,51,0.8,Old Town,0,1,1,1.3,0,190100
1386,666,1,1,2,0,26,2.2,Downtown,0,0,8,4.5,0,157900
1387,2227,3,3,2,2,29,3.7,Lakeside,0,0,9,2.5,0,383600
1388,2176,2,2,1,1,41,0.7,Old Town,0,0,3,5.1,0,208900
1389,2158,2,1,2,1,59,4.1,Riverside,0,1,1,5.0,0,239900
1390,1979,4,2,1,2,42,11.5,Green Valley,0,1,8,6.6,0,285600
1391,1109,2,2,2,0,6,3.2,Lakeside,0,0,6,5.1,0,238300
1392,1868,4,3,1,2,27,2.7,Riverside,1,0,6,9.6,1,323400
1393,1290,3,2,1,1,53,16.0,Old Town,0,1,9,4.6,0,144800
